fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211126 161854	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	964333	76.3703068169862	0.961640793376557	964333	2	1249	3594	0.0300770756445984	6807500	5657500	3258	0.0272651954507795	6427500	5527500	122
20211126 162133	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	187049	76.3703068169862	0.961640793376557	187049	3	548	4898	0.0409898487777527	6727500	5777500	5001	0.041851823956215	6548750	5948750	122
20211126 162329	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	205151	76.3703068169862	0.961640793376557	205151	4	285	5369	0.0449315022637309	6738750	5888750	5007	0.0419020361025332	6641250	6041250	122
20211126 162507	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	813697	76.3703068169862	0.961640793376557	813697	5	197	4127	0.0345375879758647	6891250	6091250	5414	0.0453080933611174	6632500	5982500	122
20211126 162724	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	344719	76.3703068169862	0.961640793376557	344719	6	414	4553	0.0381026503644565	6808750	5808750	5311	0.0444461181826551	6661250	6011250	122
20211126 163043	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	127217	76.3703068169862	0.961640793376557	127217	7	801	3867	0.0323617283020763	6666250	5916250	5473	0.0458018461332463	6608750	5958750	122
20211126 163335	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	464371	76.3703068169862	0.961640793376557	464371	8	626	4222	0.0353326136259028	6772500	6122500	3830	0.0320520867331141	6562500	5762500	122
20211126 163631	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	645137	76.3703068169862	0.961640793376557	645137	9	644	3368	0.0281857514666131	6690000	5840000	5563	0.0465550283280192	6546250	6096250	122
20211126 163907	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	480803	76.3703068169862	0.961640793376557	480803	10	514	3704	0.030997631660432	6670000	5670000	5377	0.0449984517921552	6578750	5978750	122
20211126 164004	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	378821	82.4229811624608	0.385541254287725	378821	1	51	5319	0.0445130677110793	5501250	5551250	5319	0.0445130677110793	5501250	5551250	123
20211126 164026	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	964333	82.4229811624608	0.385541254287725	964333	2	34	4499	0.0376507410475927	5476250	5426250	5655	0.0473249479048982	5431250	5081250	123
20211126 164049	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	187049	82.4229811624608	0.385541254287725	187049	3	36	5556	0.046496447490648	5605000	5205000	5247	0.043910521955261	5391250	5341250	123
20211126 164113	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	205151	82.4229811624608	0.385541254287725	205151	4	51	5432	0.045458729800072	5460000	5260000	5368	0.0449231335726779	5490000	5340000	123
20211126 164136	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	813697	82.4229811624608	0.385541254287725	813697	5	53	4866	0.0407220506640556	5417500	5467500	5353	0.0447976032068824	5608750	5358750	123
20211126 164200	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	344719	82.4229811624608	0.385541254287725	344719	6	55	5903	0.0494003832860502	5321250	5271250	5498	0.0460110634095721	5577500	5377500	123
20211126 164223	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	127217	82.4229811624608	0.385541254287725	127217	7	56	5627	0.0470906245554133	5366250	5266250	5448	0.0455926288569205	5640000	5440000	123
20211126 164248	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	464371	82.4229811624608	0.385541254287725	464371	8	48	5616	0.0469985689538299	5480000	5480000	5498	0.0460110634095721	5677500	5377500	123
20211126 164310	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	645137	82.4229811624608	0.385541254287725	645137	9	35	5666	0.0474170035064816	5567500	5117500	5491	0.0459524825722009	5736250	5386250	123
20211126 164334	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.109066239516463	0.856871200657879	0.934318842118866	318	31.8898378939477	251	108.231863061814	133.898606232229	56	1477	480803	82.4229811624608	0.385541254287725	480803	10	48	5903	0.0494003832860502	5521250	5221250	5499	0.0460194321006251	5676250	5376250	123
20211126 164533	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	378821	82.0922829830297	0.396773476989637	378821	1	131	4687	0.0392240549655628	6741250	5541250	4687	0.0392240549655628	6741250	5541250	124
20211126 164905	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	964333	82.0922829830297	0.396773476989637	964333	2	649	4251	0.0355753056664407	6836250	5836250	4795	0.0401278735992903	6656250	5806250	124
20211126 165140	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	187049	82.0922829830297	0.396773476989637	187049	3	381	5267	0.0440778957763216	6816250	6016250	4894	0.0409563740135405	6782500	5782500	124
20211126 165310	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	205151	82.0922829830297	0.396773476989637	205151	4	99	4457	0.0372992560233654	6628750	6078750	5321	0.0445298050931854	6648750	5848750	124
20211126 165548	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	813697	82.0922829830297	0.396773476989637	813697	5	393	4109	0.0343869515369101	6413750	5563750	5500	0.0460278007916782	6525000	5925000	124
20211126 165732	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	344719	82.0922829830297	0.396773476989637	344719	6	155	5098	0.0426635869883591	6727500	5427500	4687	0.0392240549655628	6591250	5991250	124
20211126 170022	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	127217	82.0922829830297	0.396773476989637	127217	7	454	3962	0.0331567539521143	6897500	5247500	4408	0.0368891901617668	6690000	5790000	124
20211126 170256	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	464371	82.0922829830297	0.396773476989637	464371	8	385	3869	0.0323784656841823	6663750	5613750	4310	0.0360690584385696	6662500	5812500	124
20211126 170643	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	645137	82.0922829830297	0.396773476989637	645137	9	733	3645	0.0305038788883031	6743750	5593750	3984	0.0333408651552811	6670000	5870000	124
20211126 170812	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	253	TRUE	0.0745597278919317	0.582559476540232	0.803921447572767	350	0.041233856960404	45	0.10268311766559	136.422694049857	58	1468	480803	82.0922829830297	0.396773476989637	480803	10	93	5291	0.0442787443615944	6336250	5636250	5515	0.0461533311574737	6656250	5906250	124
20211126 170903	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	378821	81.7827858508695	0.831699364282512	378821	1	73	4459	0.0373159934054714	5926250	5176250	4459	0.0373159934054714	5926250	5176250	125
20211126 170937	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	964333	81.7827858508695	0.831699364282512	964333	2	48	4245	0.0355250935201225	6243750	5343750	4229	0.035391194463274	6113750	5313750	125
20211126 171012	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	187049	81.7827858508695	0.831699364282512	187049	3	75	4226	0.0353660883901149	5717500	5167500	4118	0.0344622697563874	6102500	5302500	125
20211126 171047	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	205151	81.7827858508695	0.831699364282512	205151	4	65	4859	0.0406634698266844	6276250	5776250	4259	0.035642255194865	6126250	5426250	125
20211126 171122	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	813697	81.7827858508695	0.831699364282512	813697	5	51	4548	0.0380608069091913	6115000	5765000	4856	0.0406383637535253	6080000	5630000	125
20211126 171156	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	344719	81.7827858508695	0.831699364282512	344719	6	57	5273	0.0441281079226398	5958750	5758750	4777	0.0399772371603358	6178750	5678750	125
20211126 171231	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	127217	81.7827858508695	0.831699364282512	127217	7	52	4653	0.0389395194697597	5833750	5683750	4788	0.0400692927619191	6165000	5615000	125
20211126 171306	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	464371	81.7827858508695	0.831699364282512	464371	8	74	5040	0.0421782029072833	6100000	5650000	4748	0.0397345451197978	6115000	5615000	125
20211126 171340	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	645137	81.7827858508695	0.831699364282512	645137	9	54	5265	0.0440611583942156	5818750	5568750	4508	0.03772605926707	6065000	5665000	125
20211126 171416	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.132422083781074	0.427379293923114	0.978472395711932	584	5.49564567568073	45	81.2655061595894	75.1389810264928	60	2974	480803	81.7827858508695	0.831699364282512	480803	10	77	4089	0.0342195777158495	5788750	5238750	4752	0.0397680198840099	6060000	5660000	125
20211126 171504	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	378821	83.4749193115739	0.540334463623209	378821	1	43	3296	0.0275832057107948	5780000	4930000	3296	0.0275832057107948	5780000	4930000	126
20211126 171531	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	964333	83.4749193115739	0.540334463623209	964333	2	69	4436	0.0371235135112517	6105000	5705000	4435	0.0371151448201987	5956250	5406250	126
20211126 171556	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	187049	83.4749193115739	0.540334463623209	187049	3	54	5122	0.0428644355736319	5847500	5697500	5256	0.0439858401747383	5980000	6030000	126
20211126 171620	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	205151	83.4749193115739	0.540334463623209	205151	4	41	5281	0.0441950574510641	5848750	5498750	4333	0.0362615383327894	6033750	5633750	126
20211126 171644	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	813697	83.4749193115739	0.540334463623209	813697	5	43	3507	0.0293489995229846	6416250	5266250	3907	0.0326964759441976	6116250	5416250	126
20211126 171709	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	344719	83.4749193115739	0.540334463623209	344719	6	64	5742	0.048053024026512	5922500	5372500	5045	0.0422200463625484	6093750	5943750	126
20211126 171733	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	127217	83.4749193115739	0.540334463623209	127217	7	58	4055	0.0339350422200464	6281250	5281250	4391	0.0367469224138652	6111250	5661250	126
20211126 171757	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	464371	83.4749193115739	0.540334463623209	464371	8	47	4208	0.0352154519511603	6440000	5390000	4220	0.0353158762437967	6225000	5325000	126
20211126 171822	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	645137	83.4749193115739	0.540334463623209	645137	9	62	4289	0.0358933159264559	6188750	6038750	4364	0.0365209677554334	6145000	5645000	126
20211126 171846	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168834031232126	0.881272428360779	0.770967551562146	668	0.87436641208088	237	57.5393700026915	53.605278194183	51	2273	480803	83.4749193115739	0.540334463623209	480803	10	57	4425	0.0370314579096684	6118750	5518750	4408	0.0368891901617668	6190000	5740000	126
20211126 171956	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	378821	80.217466961253	0.368860314077498	378821	1	57	4787	0.0400609240708661	5866250	5916250	4787	0.0400609240708661	5866250	5916250	127
20211126 172030	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	964333	80.217466961253	0.368860314077498	964333	2	45	4963	0.0415338136961998	5946250	5696250	4822	0.0403538282577222	6222500	5672500	127
20211126 172103	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	187049	80.217466961253	0.368860314077498	187049	3	36	4386	0.0367050789586001	5767500	5617500	4587	0.0383871858602596	6016250	5816250	127
20211126 172137	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	205151	80.217466961253	0.368860314077498	205151	4	41	4970	0.041592394533571	6187500	6187500	4811	0.0402617726561389	5986250	5886250	127
20211126 172212	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	813697	80.217466961253	0.368860314077498	813697	5	47	4592	0.0384290293155248	6010000	5510000	4796	0.0401362422903434	5955000	5905000	127
20211126 172247	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	344719	80.217466961253	0.368860314077498	344719	6	42	4472	0.0374247863891609	6010000	5510000	4734	0.0396173834450554	5982500	5932500	127
20211126 172322	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	127217	80.217466961253	0.368860314077498	127217	7	51	5410	0.0452746185969053	5687500	5337500	4817	0.040311984802457	5928750	5778750	127
20211126 172357	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	232	TRUE	0.124625638644057	0.526536280274388	0.99989650901037	358	33.6023973916404	38	0.780103283353559	61.9702176667174	70	1131	464371	80.217466961253	0.368860314077498	464371	8	55	4529	0.0379018017791837	6238750	5638750	4569	0.038236549421305	5938750	5738750	127
